time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2018-01-08,17.3,15.6,19.4,7.1,0.0,202.0,8.3,,1013.0,,Los Angeles,California
2018-01-09,15.4,11.7,17.2,28.4,0.0,160.0,17.6,,1007.4,,Los Angeles,California
2018-01-10,13.2,10.0,17.8,0.0,0.0,61.0,9.7,,1016.8,,Los Angeles,California
2018-01-11,14.1,10.0,19.4,0.0,0.0,,7.2,,1022.0,,Los Angeles,California
2018-01-12,14.6,11.1,19.4,0.0,0.0,,5.0,,1020.7,,Los Angeles,California
2018-01-13,18.4,13.9,30.0,0.0,0.0,,5.4,,1019.2,,Los Angeles,California
2018-01-14,21.8,14.4,28.3,0.0,0.0,,7.6,,1019.3,,Los Angeles,California
2018-01-15,16.5,11.1,17.8,0.0,0.0,,9.7,,1019.2,,Los Angeles,California
2018-01-16,15.5,12.2,20.0,0.0,0.0,,6.5,,1020.1,,Los Angeles,California
2018-01-17,16.4,12.2,23.3,0.0,0.0,,6.8,,1020.1,,Los Angeles,California
2018-01-18,17.1,12.2,22.2,0.0,0.0,,6.8,,1017.9,,Los Angeles,California
2018-01-19,15.7,12.2,17.2,0.0,0.0,146.0,12.2,,1015.0,,Los Angeles,California
2018-01-20,14.1,11.7,17.2,0.0,0.0,324.0,21.6,,1016.8,,Los Angeles,California
2018-01-21,12.6,6.7,17.2,0.0,0.0,348.0,9.4,,1024.3,,Los Angeles,California
2018-01-22,13.2,7.8,19.4,0.0,0.0,75.0,8.3,,1023.1,,Los Angeles,California
2018-01-23,14.9,8.9,23.9,0.0,0.0,29.0,8.6,,1020.5,,Los Angeles,California
2018-01-24,16.1,9.4,23.9,0.0,0.0,347.0,11.5,,1018.6,,Los Angeles,California
2018-01-25,13.8,8.9,16.7,0.0,0.0,292.0,13.3,,1017.9,,Los Angeles,California
2018-01-26,13.9,8.9,18.3,0.0,0.0,,10.4,,1021.8,,Los Angeles,California
2018-01-27,15.0,8.3,23.3,0.0,0.0,,6.1,,1021.9,,Los Angeles,California
2018-01-28,18.1,10.0,27.8,0.0,0.0,1.0,7.9,,1020.6,,Los Angeles,California
2018-01-29,22.7,12.2,31.7,0.0,0.0,3.0,6.8,,1018.7,,Los Angeles,California
2018-01-30,22.1,15.0,26.7,0.0,0.0,329.0,9.4,,1016.3,,Los Angeles,California
2018-01-31,18.4,12.8,25.6,0.0,0.0,337.0,8.3,,1014.2,,Los Angeles,California
2018-02-01,16.9,11.7,21.7,0.0,0.0,247.0,7.6,,1015.7,,Los Angeles,California
2018-02-02,17.3,12.2,26.1,0.0,0.0,235.0,7.9,,1018.0,,Los Angeles,California
2018-02-03,17.1,11.7,23.9,0.0,0.0,,7.2,,1017.9,,Los Angeles,California
2018-02-04,16.6,11.7,24.4,0.0,0.0,167.0,9.7,,1016.7,,Los Angeles,California
2018-02-05,16.1,10.6,20.6,0.0,0.0,,7.9,,1014.3,,Los Angeles,California
2018-02-06,14.4,12.2,20.0,0.0,0.0,148.0,9.0,,1016.1,,Los Angeles,California
2018-02-07,16.0,10.6,27.2,0.0,0.0,,7.9,,1021.2,,Los Angeles,California
2018-02-08,16.8,11.1,25.6,0.0,0.0,139.0,9.4,,1018.4,,Los Angeles,California
2018-02-09,16.3,10.6,22.2,0.0,0.0,117.0,9.7,,1014.8,,Los Angeles,California
2018-02-10,15.4,13.9,17.8,0.0,0.0,151.0,8.6,,1012.4,,Los Angeles,California
2018-02-11,15.2,10.6,20.0,0.0,0.0,,8.6,,1012.1,,Los Angeles,California
2018-02-12,14.7,11.1,16.7,0.0,0.0,245.0,15.5,,1011.3,,Los Angeles,California
2018-02-13,13.6,10.0,18.9,0.0,0.0,99.0,11.2,,1018.9,,Los Angeles,California
2018-02-14,16.0,13.3,20.0,0.0,0.0,,7.9,,1019.0,,Los Angeles,California
2018-02-15,16.0,11.1,21.1,0.0,0.0,18.0,10.8,,1019.0,,Los Angeles,California
2018-02-16,16.6,10.0,23.3,0.0,0.0,330.0,10.8,,1019.7,,Los Angeles,California
2018-02-17,16.1,10.6,22.2,0.0,0.0,229.0,11.2,,1018.7,,Los Angeles,California
2018-02-18,14.9,10.6,17.8,0.0,0.0,250.0,15.1,,1014.2,,Los Angeles,California
2018-02-19,12.9,9.4,15.0,0.0,0.0,307.0,23.8,,1012.9,,Los Angeles,California
2018-02-20,10.7,5.0,15.6,0.0,0.0,326.0,13.7,,1019.8,,Los Angeles,California
2018-02-21,11.4,7.8,15.6,0.0,0.0,347.0,13.7,,1020.2,,Los Angeles,California
2018-02-22,11.4,6.1,15.0,0.0,0.0,261.0,16.2,,1022.4,,Los Angeles,California
2018-02-23,11.6,8.3,15.0,0.0,0.0,317.0,20.2,,1022.7,,Los Angeles,California
2018-02-24,10.9,5.6,15.6,0.0,0.0,271.0,12.2,,1025.1,,Los Angeles,California
2018-02-25,12.4,6.7,20.0,0.0,0.0,25.0,10.1,,1021.6,,Los Angeles,California
2018-02-26,13.3,7.2,18.3,2.5,0.0,181.0,15.1,,1015.5,,Los Angeles,California
2018-02-27,11.2,8.3,13.9,0.0,0.0,278.0,12.6,,1014.9,,Los Angeles,California
2018-02-28,10.6,4.4,16.7,0.0,0.0,127.0,10.4,,1021.9,,Los Angeles,California
2018-03-01,12.1,7.8,16.1,0.0,0.0,209.0,12.6,,1021.7,,Los Angeles,California
2018-03-02,12.7,10.6,15.6,9.7,0.0,158.0,12.6,,1018.2,,Los Angeles,California
2018-03-03,12.9,10.6,15.6,2.5,0.0,255.0,15.1,,1017.8,,Los Angeles,California
2018-03-04,11.7,6.7,16.1,0.0,0.0,308.0,13.0,,1021.4,,Los Angeles,California
2018-03-05,14.0,6.7,22.8,0.0,0.0,337.0,8.6,,1019.7,,Los Angeles,California
2018-03-06,16.5,9.4,25.0,0.0,0.0,71.0,11.2,,1017.2,,Los Angeles,California
2018-03-07,15.8,11.7,20.6,0.0,0.0,,8.3,,1016.9,,Los Angeles,California
2018-03-08,15.1,10.6,21.1,0.0,0.0,218.0,10.1,,1017.0,,Los Angeles,California
2018-03-09,15.4,11.7,20.0,0.0,0.0,114.0,11.2,,1015.0,,Los Angeles,California
2018-03-10,14.6,13.3,15.6,14.2,0.0,154.0,7.9,,1014.8,,Los Angeles,California
2018-03-11,14.9,13.9,20.0,0.8,0.0,120.0,9.4,,1017.7,,Los Angeles,California
2018-03-12,16.1,14.4,17.8,0.0,0.0,286.0,11.2,,1018.3,,Los Angeles,California
2018-03-13,15.6,14.4,18.3,0.8,0.0,241.0,10.8,,1017.1,,Los Angeles,California
2018-03-14,15.2,12.8,17.2,1.0,0.0,244.0,18.4,,1016.1,,Los Angeles,California
2018-03-15,14.4,12.2,16.7,1.8,0.0,260.0,21.2,,1015.0,,Los Angeles,California
2018-03-16,13.6,11.1,16.1,5.6,0.0,226.0,15.1,,1016.3,,Los Angeles,California
2018-03-17,13.0,11.1,15.0,0.0,0.0,264.0,20.5,,1016.2,,Los Angeles,California
2018-03-18,12.3,7.8,16.1,0.0,0.0,295.0,11.2,,1019.6,,Los Angeles,California
2018-03-19,14.4,10.0,21.1,0.0,0.0,,10.8,,1017.9,,Los Angeles,California
2018-03-20,15.4,12.2,19.4,0.0,0.0,252.0,9.7,,1016.0,,Los Angeles,California
2018-03-21,15.7,13.3,18.9,3.3,0.0,45.0,8.6,,1015.8,,Los Angeles,California
2018-03-22,16.8,13.9,17.2,12.4,0.0,92.0,11.2,,1016.2,,Los Angeles,California
2018-03-23,15.1,12.8,17.2,0.5,0.0,242.0,14.0,,1019.1,,Los Angeles,California
2018-03-24,13.9,10.0,16.7,0.0,0.0,231.0,19.4,,1016.7,,Los Angeles,California
2018-03-25,13.5,10.6,16.1,0.0,0.0,305.0,16.2,,1016.0,,Los Angeles,California
2018-03-26,14.7,11.1,20.6,0.0,0.0,323.0,16.6,,1016.0,,Los Angeles,California
2018-03-27,17.4,10.0,26.1,0.0,0.0,253.0,16.6,,1018.2,,Los Angeles,California
2018-03-28,16.2,11.1,21.1,0.0,0.0,213.0,11.2,,1018.9,,Los Angeles,California
2018-03-29,14.4,11.7,17.2,0.0,0.0,266.0,11.5,,1017.5,,Los Angeles,California
2018-03-30,13.8,11.1,18.9,0.0,0.0,260.0,12.6,,1017.6,,Los Angeles,California
2018-03-31,13.2,11.1,16.1,0.0,0.0,257.0,10.8,,1016.7,,Los Angeles,California
2018-04-01,13.8,12.2,17.8,0.0,0.0,241.0,9.0,,1013.5,,Los Angeles,California
2018-04-02,15.6,13.9,19.4,0.0,0.0,202.0,11.9,,1011.8,,Los Angeles,California
2018-04-03,15.4,13.3,18.9,0.0,0.0,258.0,14.8,,1014.7,,Los Angeles,California
2018-04-04,14.4,12.8,17.2,0.0,0.0,261.0,9.7,,1017.3,,Los Angeles,California
2018-04-05,14.5,13.3,17.8,0.0,0.0,243.0,7.9,,1016.7,,Los Angeles,California
2018-04-06,15.7,12.8,18.9,0.0,0.0,,12.2,,1015.1,,Los Angeles,California
2018-04-07,16.6,13.9,19.4,0.0,0.0,226.0,10.8,,1014.5,,Los Angeles,California
2018-04-08,16.5,12.2,22.2,0.0,0.0,227.0,10.4,,1014.0,,Los Angeles,California
2018-04-09,18.9,13.3,28.3,0.0,0.0,269.0,11.9,,1013.3,,Los Angeles,California
2018-04-10,20.6,15.6,26.1,0.0,0.0,256.0,10.8,,1015.5,,Los Angeles,California
2018-04-11,18.4,13.9,23.3,0.0,0.0,246.0,17.3,,1014.2,,Los Angeles,California
2018-04-12,16.2,12.8,20.0,0.0,0.0,299.0,23.8,,1016.7,,Los Angeles,California
2018-04-13,18.5,15.0,25.6,0.0,0.0,317.0,13.3,,1021.0,,Los Angeles,California
2018-04-14,19.3,12.8,27.8,0.0,0.0,267.0,12.6,,1021.0,,Los Angeles,California
2018-04-15,17.7,12.2,22.2,0.0,0.0,260.0,12.2,,1015.4,,Los Angeles,California
2018-04-16,14.8,12.2,17.8,0.0,0.0,260.0,31.0,,1016.4,,Los Angeles,California
2018-04-17,14.2,11.1,18.9,0.0,0.0,293.0,18.0,,1019.9,,Los Angeles,California
2018-04-18,15.7,11.1,20.0,0.0,0.0,207.0,16.2,,1016.7,,Los Angeles,California
2018-04-19,13.4,10.6,16.7,1.3,0.0,252.0,18.4,,1016.7,,Los Angeles,California
2018-04-20,14.7,10.6,22.2,0.0,0.0,173.0,12.6,,1018.8,,Los Angeles,California
2018-04-21,16.4,11.7,24.4,0.0,0.0,261.0,12.6,,1016.7,,Los Angeles,California
2018-04-22,17.2,13.3,22.8,0.0,0.0,256.0,10.4,,1013.6,,Los Angeles,California
2018-04-23,16.1,12.2,20.0,0.0,0.0,135.0,9.4,,1015.5,,Los Angeles,California
2018-04-24,14.2,11.7,17.8,0.0,0.0,248.0,10.8,,1016.3,,Los Angeles,California
2018-04-25,14.5,12.8,17.8,0.0,0.0,248.0,13.7,,1017.8,,Los Angeles,California
2018-04-26,15.1,13.3,18.3,0.0,0.0,259.0,14.4,,1016.4,,Los Angeles,California
2018-04-27,15.3,13.3,18.9,0.0,0.0,217.0,12.6,,1015.9,,Los Angeles,California
2018-04-28,15.9,12.2,20.0,0.0,0.0,242.0,13.3,,1013.8,,Los Angeles,California
2018-04-29,16.1,12.8,19.4,0.0,0.0,258.0,15.5,,1014.5,,Los Angeles,California
2018-04-30,15.8,12.8,18.9,0.0,0.0,218.0,15.8,,1014.3,,Los Angeles,California
2018-05-01,14.1,12.2,16.1,0.3,0.0,241.0,12.6,,1012.2,,Los Angeles,California
2018-05-02,14.8,12.2,18.3,0.0,0.0,242.0,11.5,,1016.3,,Los Angeles,California
2018-05-03,15.5,12.2,19.4,0.0,0.0,254.0,13.7,,1020.9,,Los Angeles,California
2018-05-04,18.1,13.3,24.4,0.0,0.0,251.0,13.3,,1019.1,,Los Angeles,California
2018-05-05,18.4,14.4,23.9,0.0,0.0,249.0,13.7,,1014.6,,Los Angeles,California
2018-05-06,17.3,13.9,22.8,0.0,0.0,248.0,13.7,,1014.9,,Los Angeles,California
2018-05-07,16.6,12.8,21.1,0.0,0.0,145.0,10.4,,1016.6,,Los Angeles,California
2018-05-08,16.5,12.8,20.6,0.0,0.0,241.0,10.4,,1015.4,,Los Angeles,California
2018-05-09,17.3,15.0,20.6,0.0,0.0,137.0,10.8,,1013.5,,Los Angeles,California
2018-05-10,17.4,15.6,20.6,0.0,0.0,248.0,11.5,,1011.2,,Los Angeles,California
2018-05-11,16.9,15.6,18.3,0.0,0.0,138.0,14.8,,1010.6,,Los Angeles,California
2018-05-12,16.3,14.4,19.4,0.0,0.0,231.0,12.6,,1014.1,,Los Angeles,California
2018-05-13,16.6,15.0,20.0,1.3,0.0,262.0,15.8,,1016.1,,Los Angeles,California
2018-05-14,16.5,12.8,19.4,0.0,0.0,259.0,16.2,,1015.1,,Los Angeles,California
2018-05-15,16.6,13.3,20.0,0.0,0.0,236.0,16.9,,1016.4,,Los Angeles,California
2018-05-16,16.7,12.8,21.1,0.0,0.0,236.0,18.4,,1015.8,,Los Angeles,California
2018-05-17,17.0,12.2,21.1,0.0,0.0,237.0,13.0,,1014.5,,Los Angeles,California
2018-05-18,16.6,14.4,19.4,0.0,0.0,246.0,12.2,,1013.8,,Los Angeles,California
2018-05-19,16.5,14.4,19.4,0.0,0.0,267.0,12.2,,1013.0,,Los Angeles,California
2018-05-20,16.9,15.0,20.0,0.0,0.0,249.0,14.0,,1012.9,,Los Angeles,California
2018-05-21,16.4,15.0,18.9,0.0,0.0,259.0,12.2,,1011.6,,Los Angeles,California
2018-05-22,16.7,15.0,19.4,0.0,0.0,256.0,13.0,,1012.8,,Los Angeles,California
2018-05-23,16.4,15.0,19.4,0.0,0.0,258.0,15.8,,1014.7,,Los Angeles,California
2018-05-24,16.2,15.0,18.9,0.0,0.0,258.0,13.0,,1018.0,,Los Angeles,California
2018-05-25,16.8,14.4,20.0,0.0,0.0,258.0,23.8,,1018.9,,Los Angeles,California
2018-05-26,16.8,13.9,20.0,0.0,0.0,237.0,15.5,,1015.8,,Los Angeles,California
2018-05-27,17.2,14.4,21.1,0.0,0.0,233.0,11.9,,1013.8,,Los Angeles,California
2018-05-28,17.2,15.0,20.6,0.0,0.0,249.0,11.9,,1013.5,,Los Angeles,California
2018-05-29,17.3,16.1,20.6,0.0,0.0,204.0,11.5,,1011.1,,Los Angeles,California
2018-05-30,16.9,15.6,20.0,0.0,0.0,206.0,13.7,,1011.3,,Los Angeles,California
2018-05-31,18.1,15.6,21.1,0.0,0.0,243.0,14.4,,1012.9,,Los Angeles,California
2018-06-01,17.4,13.9,21.1,0.0,0.0,241.0,13.0,,1014.6,,Los Angeles,California
2018-06-02,18.5,15.0,22.2,0.0,0.0,258.0,12.2,,1014.2,,Los Angeles,California
2018-06-03,18.6,16.1,21.7,0.0,0.0,247.0,11.5,,1012.5,,Los Angeles,California
2018-06-04,18.1,15.6,22.2,0.0,0.0,250.0,11.2,,1011.7,,Los Angeles,California
2018-06-05,17.8,16.1,21.1,0.0,0.0,215.0,13.3,,1012.3,,Los Angeles,California
2018-06-06,17.7,15.6,20.6,0.0,0.0,265.0,15.1,,1012.2,,Los Angeles,California
2018-06-07,17.9,14.4,21.7,0.0,0.0,234.0,13.7,,1013.3,,Los Angeles,California
2018-06-08,19.2,15.0,23.3,0.0,0.0,261.0,10.1,,1012.9,,Los Angeles,California
2018-06-09,19.7,16.1,23.9,0.0,0.0,242.0,13.7,,1012.3,,Los Angeles,California
2018-06-10,19.7,16.7,22.8,0.0,0.0,139.0,11.2,,1011.0,,Los Angeles,California
2018-06-11,20.4,16.1,24.4,0.0,0.0,232.0,11.5,,1009.1,,Los Angeles,California
2018-06-12,20.4,16.7,23.9,0.0,0.0,233.0,11.5,,1009.6,,Los Angeles,California
2018-06-13,18.8,15.6,22.2,0.0,0.0,258.0,13.3,,1009.8,,Los Angeles,California
2018-06-14,18.8,16.1,24.4,0.0,0.0,255.0,13.3,,1009.6,,Los Angeles,California
2018-06-15,19.3,16.7,22.8,0.0,0.0,251.0,12.2,,1008.6,,Los Angeles,California
2018-06-16,18.9,17.2,22.8,0.0,0.0,161.0,14.8,,1009.6,,Los Angeles,California
2018-06-17,17.9,16.7,20.6,0.0,0.0,242.0,14.4,,1013.7,,Los Angeles,California
2018-06-18,18.2,16.1,21.1,0.0,0.0,260.0,18.0,,1015.6,,Los Angeles,California
2018-06-19,18.0,15.6,21.1,0.0,0.0,149.0,13.0,,1014.5,,Los Angeles,California
2018-06-20,18.7,16.1,22.2,0.0,0.0,,10.8,,1013.2,,Los Angeles,California
2018-06-21,19.4,17.8,23.3,0.0,0.0,225.0,11.2,,1013.3,,Los Angeles,California
2018-06-22,18.9,16.7,22.8,0.0,0.0,252.0,11.9,,1011.4,,Los Angeles,California
2018-06-23,18.5,17.2,21.7,0.0,0.0,145.0,14.0,,1010.4,,Los Angeles,California
2018-06-24,19.1,17.2,23.3,0.0,0.0,177.0,13.7,,1012.9,,Los Angeles,California
2018-06-25,19.6,17.8,22.8,0.0,0.0,241.0,15.5,,1014.1,,Los Angeles,California
2018-06-26,19.3,17.2,22.2,0.0,0.0,241.0,14.8,,1014.3,,Los Angeles,California
2018-06-27,19.4,17.8,22.2,0.0,0.0,260.0,13.0,,1013.6,,Los Angeles,California
2018-06-28,19.4,17.8,22.2,0.0,0.0,236.0,12.6,,1012.8,,Los Angeles,California
2018-06-29,19.9,18.3,23.3,0.0,0.0,203.0,14.0,,1012.8,,Los Angeles,California
2018-06-30,20.4,18.9,24.4,0.0,0.0,179.0,12.2,,1013.8,,Los Angeles,California
2018-07-01,19.9,18.3,22.8,0.0,0.0,223.0,15.1,,1015.4,,Los Angeles,California
2018-07-02,19.8,17.8,22.2,0.0,0.0,258.0,16.9,,1014.2,,Los Angeles,California
2018-07-03,20.1,18.3,22.8,0.0,0.0,246.0,13.0,,1013.5,,Los Angeles,California
2018-07-04,20.4,18.3,23.9,0.0,0.0,236.0,14.8,,1015.6,,Los Angeles,California
2018-07-05,20.8,17.8,26.7,0.0,0.0,260.0,15.5,,1016.1,,Los Angeles,California
2018-07-06,24.9,20.0,33.3,0.0,0.0,258.0,13.7,,1011.0,,Los Angeles,California
2018-07-07,28.3,23.3,33.9,0.0,0.0,191.0,11.9,,1009.7,,Los Angeles,California
2018-07-08,27.7,23.3,31.7,0.0,0.0,247.0,10.1,,1011.2,,Los Angeles,California
2018-07-09,26.1,22.8,32.8,0.0,0.0,214.0,11.2,,1013.1,,Los Angeles,California
2018-07-10,25.0,22.2,29.4,0.0,0.0,209.0,12.6,,1013.6,,Los Angeles,California
2018-07-11,23.8,21.7,26.7,0.0,0.0,248.0,13.3,,1012.1,,Los Angeles,California
2018-07-12,23.3,21.1,26.1,0.0,0.0,267.0,15.8,,1013.8,,Los Angeles,California
2018-07-13,22.2,20.6,24.4,0.0,0.0,259.0,16.9,,1015.6,,Los Angeles,California
2018-07-14,22.1,20.0,25.6,0.0,0.0,249.0,14.0,,1014.5,,Los Angeles,California
2018-07-15,22.7,20.6,25.6,0.0,0.0,245.0,11.9,,1013.6,,Los Angeles,California
2018-07-16,22.7,20.6,26.1,0.0,0.0,251.0,13.7,,1014.2,,Los Angeles,California
2018-07-17,21.8,20.6,24.4,0.0,0.0,254.0,13.3,,1014.5,,Los Angeles,California
2018-07-18,22.0,20.6,25.6,0.0,0.0,265.0,12.2,,1015.1,,Los Angeles,California
2018-07-19,22.8,20.6,26.1,0.0,0.0,253.0,13.3,,1014.1,,Los Angeles,California
2018-07-20,21.7,20.0,24.4,0.0,0.0,255.0,15.5,,1013.8,,Los Angeles,California
2018-07-21,21.8,20.6,25.0,0.0,0.0,256.0,18.7,,1015.0,,Los Angeles,California
2018-07-22,22.7,20.0,26.7,0.0,0.0,249.0,13.7,,1015.9,,Los Angeles,California
2018-07-23,23.9,21.1,29.4,0.0,0.0,221.0,12.6,,1012.6,,Los Angeles,California
2018-07-24,24.4,20.6,29.4,0.0,0.0,258.0,10.8,,1012.2,,Los Angeles,California
2018-07-25,23.7,21.1,25.6,0.0,0.0,245.0,11.2,,1013.4,,Los Angeles,California
2018-07-26,23.0,21.1,27.2,0.0,0.0,222.0,11.9,,1013.4,,Los Angeles,California
2018-07-27,22.2,20.0,24.4,0.0,0.0,266.0,12.6,,1011.8,,Los Angeles,California
2018-07-28,22.6,20.6,26.1,0.0,0.0,220.0,11.9,,1012.9,,Los Angeles,California
2018-07-29,23.3,20.0,28.3,0.0,0.0,261.0,13.7,,1014.2,,Los Angeles,California
2018-07-30,22.3,20.6,25.6,0.0,0.0,265.0,14.8,,1013.5,,Los Angeles,California
2018-07-31,23.1,20.6,27.2,0.0,0.0,266.0,13.7,,1013.2,,Los Angeles,California
2018-08-01,23.6,21.1,27.8,0.0,0.0,259.0,14.8,,1013.0,,Los Angeles,California
2018-08-02,23.3,21.1,26.7,0.0,0.0,252.0,13.0,,1012.5,,Los Angeles,California
2018-08-03,23.2,20.6,26.1,0.0,0.0,260.0,12.2,,1012.0,,Los Angeles,California
2018-08-04,22.7,19.4,27.2,0.0,0.0,247.0,12.2,,1010.8,,Los Angeles,California
2018-08-05,22.7,20.0,26.1,0.0,0.0,274.0,11.2,,1010.5,,Los Angeles,California
2018-08-06,23.2,20.0,28.3,0.0,0.0,228.0,10.4,,1009.4,,Los Angeles,California
2018-08-07,25.2,21.1,31.7,0.0,0.0,208.0,11.2,,1008.1,,Los Angeles,California
2018-08-08,26.0,21.1,34.4,0.0,0.0,161.0,14.8,,1011.9,,Los Angeles,California
2018-08-09,25.0,20.6,30.0,0.0,0.0,259.0,13.0,,1012.5,,Los Angeles,California
2018-08-10,25.6,22.8,30.6,0.0,0.0,264.0,13.7,,1014.9,,Los Angeles,California
2018-08-11,25.6,21.7,28.9,0.0,0.0,256.0,15.1,,1014.5,,Los Angeles,California
2018-08-12,23.9,20.6,27.2,0.0,0.0,251.0,12.6,,1014.3,,Los Angeles,California
2018-08-13,22.7,20.6,26.1,0.0,0.0,257.0,12.2,,1014.1,,Los Angeles,California
2018-08-14,22.4,20.6,25.6,0.0,0.0,254.0,12.6,,1012.0,,Los Angeles,California
2018-08-15,23.1,21.1,26.1,0.0,0.0,260.0,11.5,,1012.4,,Los Angeles,California
2018-08-16,23.7,22.2,27.2,0.0,0.0,236.0,12.2,,1015.4,,Los Angeles,California
2018-08-17,24.2,22.2,27.2,0.0,0.0,256.0,13.0,,1016.7,,Los Angeles,California
2018-08-18,23.3,21.7,26.1,0.0,0.0,257.0,13.0,,1016.3,,Los Angeles,California
2018-08-19,23.2,21.1,26.1,0.0,0.0,246.0,11.5,,1012.9,,Los Angeles,California
2018-08-20,23.4,21.7,27.8,0.0,0.0,234.0,12.2,,1012.6,,Los Angeles,California
2018-08-21,23.3,21.7,26.7,0.0,0.0,216.0,12.2,,1013.8,,Los Angeles,California
2018-08-22,23.2,20.6,25.6,0.0,0.0,247.0,13.7,,1015.4,,Los Angeles,California
2018-08-23,22.7,20.6,25.6,0.0,0.0,257.0,14.8,,1015.2,,Los Angeles,California
2018-08-24,22.1,20.0,25.6,0.0,0.0,250.0,12.6,,1013.3,,Los Angeles,California
2018-08-25,21.8,18.3,25.0,0.0,0.0,259.0,12.6,,1013.5,,Los Angeles,California
2018-08-26,21.9,19.4,25.6,0.0,0.0,265.0,14.0,,1014.6,,Los Angeles,California
2018-08-27,21.3,19.4,25.0,0.0,0.0,247.0,13.3,,1013.4,,Los Angeles,California
2018-08-28,21.2,18.9,24.4,0.0,0.0,234.0,14.4,,1013.1,,Los Angeles,California
2018-08-29,21.8,19.4,25.6,0.0,0.0,234.0,14.4,,1013.5,,Los Angeles,California
2018-08-30,21.6,17.8,25.6,0.0,0.0,226.0,11.9,,1013.6,,Los Angeles,California
2018-08-31,21.5,18.3,25.0,0.0,0.0,221.0,11.2,,1010.7,,Los Angeles,California
2018-09-01,21.7,18.3,26.1,0.0,0.0,202.0,11.2,,1009.1,,Los Angeles,California
2018-09-02,21.9,20.6,25.0,0.0,0.0,164.0,13.3,,1010.6,,Los Angeles,California
2018-09-03,22.0,20.6,25.0,0.0,0.0,229.0,13.7,,1011.7,,Los Angeles,California
2018-09-04,20.8,20.0,21.7,0.0,0.0,260.0,14.0,,1011.7,,Los Angeles,California
2018-09-05,20.4,18.9,23.3,0.0,0.0,275.0,14.0,,1014.5,,Los Angeles,California
2018-09-06,19.9,18.3,22.8,0.0,0.0,262.0,15.1,,1016.1,,Los Angeles,California
2018-09-07,20.2,18.3,23.3,0.0,0.0,267.0,11.2,,1014.2,,Los Angeles,California
2018-09-08,19.9,17.8,23.3,0.0,0.0,258.0,10.1,,1011.2,,Los Angeles,California
2018-09-09,20.4,17.8,27.8,0.0,0.0,227.0,10.1,,1010.0,,Los Angeles,California
2018-09-10,21.3,19.4,25.0,0.0,0.0,215.0,11.5,,1010.8,,Los Angeles,California
2018-09-11,21.5,19.4,25.0,0.0,0.0,223.0,10.8,,1010.6,,Los Angeles,California
2018-09-12,21.6,19.4,25.0,0.0,0.0,238.0,13.0,,1011.5,,Los Angeles,California
2018-09-13,21.2,18.3,25.0,0.0,0.0,254.0,10.8,,1011.7,,Los Angeles,California
2018-09-14,22.4,17.8,27.2,0.0,0.0,232.0,11.5,,1009.4,,Los Angeles,California
2018-09-15,22.1,19.4,26.7,0.0,0.0,243.0,11.2,,1009.9,,Los Angeles,California
2018-09-16,21.4,17.2,26.1,0.0,0.0,226.0,10.8,,1011.6,,Los Angeles,California
2018-09-17,21.1,16.1,26.1,0.0,0.0,250.0,10.4,,1011.7,,Los Angeles,California
2018-09-18,20.3,16.1,25.6,0.0,0.0,219.0,11.9,,1010.8,,Los Angeles,California
2018-09-19,19.6,16.1,23.3,0.0,0.0,239.0,9.0,,1008.3,,Los Angeles,California
2018-09-20,20.3,16.7,25.0,0.0,0.0,175.0,9.7,,1010.1,,Los Angeles,California
2018-09-21,20.7,18.3,23.3,0.0,0.0,246.0,12.6,,1014.4,,Los Angeles,California
2018-09-22,20.1,17.8,23.3,0.0,0.0,250.0,15.1,,1013.1,,Los Angeles,California
2018-09-23,20.1,18.3,22.8,0.0,0.0,247.0,11.5,,1011.4,,Los Angeles,California
2018-09-24,19.6,17.8,22.8,0.0,0.0,249.0,11.9,,1011.5,,Los Angeles,California
2018-09-25,18.8,17.2,21.7,0.0,0.0,260.0,12.2,,1013.0,,Los Angeles,California
2018-09-26,19.0,17.2,21.7,0.0,0.0,255.0,11.5,,1014.0,,Los Angeles,California
2018-09-27,19.6,18.3,21.7,0.0,0.0,277.0,12.6,,1012.2,,Los Angeles,California
2018-09-28,19.5,18.3,23.3,0.0,0.0,255.0,9.4,,1011.6,,Los Angeles,California
2018-09-29,20.1,17.8,24.4,0.0,0.0,228.0,11.9,,1012.1,,Los Angeles,California
2018-09-30,19.8,16.1,24.4,0.0,0.0,263.0,10.8,,1011.3,,Los Angeles,California
2018-10-01,22.2,18.9,28.3,0.0,0.0,262.0,11.9,,1009.6,,Los Angeles,California
2018-10-02,21.8,19.4,24.4,0.0,0.0,249.0,12.6,,1010.7,,Los Angeles,California
2018-10-03,21.5,19.4,25.0,0.0,0.0,228.0,13.0,,1013.2,,Los Angeles,California
2018-10-04,20.9,18.3,23.9,0.0,0.0,270.0,16.6,,1014.5,,Los Angeles,California
2018-10-05,20.2,18.3,22.8,0.0,0.0,234.0,11.5,,1013.8,,Los Angeles,California
2018-10-06,20.1,17.2,23.9,0.0,0.0,182.0,11.5,,1009.1,,Los Angeles,California
2018-10-07,20.1,16.1,23.3,0.0,0.0,241.0,12.2,,1008.3,,Los Angeles,California
2018-10-08,19.9,17.8,22.8,0.0,0.0,239.0,10.8,,1009.7,,Los Angeles,California
